iter	MAE
3250	454.5437078
3251	454.5245427
3252	454.5031382
3253	454.4809137
3254	454.4502423
3255	454.438092
3256	454.4314942
3257	454.3959488
3258	454.3851115
3259	454.367292
3260	454.3343905
3261	454.3107325
3262	454.2945886
3263	454.2754378
3264	454.2657573
3265	454.2577398
3266	454.2049688
3267	454.1949433
3268	454.1632904
3269	454.1269974
3270	454.1189319
3271	454.1139132
3272	454.0808062
3273	454.0544001
3274	454.0319341
3275	453.9638399
3276	453.9183
3277	453.9068164
3278	453.8952498
3279	453.8764149
3280	453.8350604
3281	453.8244487
3282	453.8199954
3283	453.7846237
3284	453.776586
3285	453.7675191
3286	453.7626087
3287	453.7405805
3288	453.7006667
3289	453.6898345
3290	453.6454598
3291	453.6268142
3292	453.5963165
3293	453.5533747
3294	453.5054814
3295	453.4655278
3296	453.4457546
3297	453.4293463
3298	453.4107056
3299	453.3898443
3300	453.3863186
3301	453.3551498
3302	453.3362727
3303	453.325084
3304	453.3206166
3305	453.3092446
3306	453.2971992
3307	453.2909297
3308	453.2751871
3309	453.2066584
3310	453.1633619
3311	453.1435674
3312	453.1370534
3313	453.0953754
3314	453.0906176
3315	453.0706213
3316	453.042522
3317	452.988786
3318	452.9704575
3319	452.9639895
3320	452.9469567
3321	452.9378072
3322	452.8751595
3323	452.8570307
3324	452.8554228
3325	452.8448429
3326	452.8419973
3327	452.8305221
3328	452.7910601
3329	452.7838242
3330	452.7731891
3331	452.7604085
3332	452.7429835
3333	452.7372186
3334	452.7274691
3335	452.7136306
3336	452.6995264
3337	452.6745261
3338	452.64054
3339	452.6210409
3340	452.6138562
3341	452.5952564
3342	452.5822598
3343	452.5709784
3344	452.5562476
3345	452.5176278
3346	452.4698509
3347	452.4139658
3348	452.3732428
3349	452.311127
3350	452.2861499
3351	452.2783551
3352	452.2554882
3353	452.2477508
3354	452.2034894
3355	452.1741546
3356	452.1675799
3357	452.0917816
3358	452.0693513
3359	452.0031244
3360	451.9763899
3361	451.9548523
3362	451.9494655
3363	451.9387626
3364	451.9320815
3365	451.9255932
3366	451.8980896
3367	451.8841571
3368	451.8747748
3369	451.780833
3370	451.7625174
3371	451.7262421
3372	451.7099007
3373	451.6754368
3374	451.6653738
3375	451.6585563
3376	451.6075071
3377	451.5861075
3378	451.5698986
3379	451.5556116
3380	451.5381438
3381	451.5119027
3382	451.4843859
3383	451.4722112
3384	451.4629721
3385	451.4152171
3386	451.3415868
3387	451.3257785
3388	451.3180873
3389	451.3033155
3390	451.2764377
3391	451.2677406
3392	451.259692
3393	451.2543354
3394	451.2328818
3395	451.2293651
3396	451.217062
3397	451.1896508
3398	451.1789723
3399	451.1581045
3400	451.1460706
3401	451.1293828
3402	451.1134997
3403	451.1002234
3404	451.0932871
3405	451.0740167
3406	451.0227435
3407	450.9987241
3408	450.9856814
3409	450.971759
3410	450.9468606
3411	450.9331255
3412	450.9084586
3413	450.8676096
3414	450.8597216
3415	450.8544396
3416	450.8323706
3417	450.813138
3418	450.7669393
3419	450.7606655
3420	450.7539066
3421	450.7413603
3422	450.714135
3423	450.7050101
3424	450.6910315
3425	450.6758276
3426	450.6286773
3427	450.5893265
3428	450.5775349
3429	450.5482463
3430	450.5422441
3431	450.5360686
3432	450.5088623
3433	450.4908058
3434	450.4411981
3435	450.4220159
3436	450.3922642
3437	450.3861251
3438	450.3566498
3439	450.321308
3440	450.304851
3441	450.2999957
3442	450.2575802
3443	450.2373247
3444	450.233323
3445	450.2266853
3446	450.2102134
3447	450.1939187
3448	450.1884324
3449	450.1820542
3450	450.1628102
3451	450.1552791
3452	450.1348128
3453	450.1062419
3454	450.0773533
3455	450.0475977
3456	450.0380013
3457	450.029584
3458	450.013381
3459	450.0095281
3460	449.9975617
3461	449.900491
3462	449.8807078
3463	449.8142487
3464	449.7705779
3465	449.7657553
3466	449.758599
3467	449.7489859
3468	449.7219437
3469	449.7143745
3470	449.7078936
3471	449.6984551
3472	449.6662619
3473	449.642924
3474	449.6369245
3475	449.6162238
3476	449.5858058
3477	449.43277
3478	449.4226981
3479	449.4139972
3480	449.4013961
3481	449.3908157
3482	449.3392553
3483	449.2688649
3484	449.249611
3485	449.2281498
3486	449.1922069
3487	449.173631
3488	449.1320113
3489	449.1266859
3490	449.0607098
3491	449.0252642
3492	448.9876581
3493	448.9706711
3494	448.9594525
3495	448.9329032
3496	448.9072665
3497	448.8835512
3498	448.8619714
3499	448.8382854
3500	448.8338396
3501	448.7985764
3502	448.785653
3503	448.7737886
3504	448.7257243
3505	448.7176513
3506	448.7129071
3507	448.7088251
3508	448.7023741
3509	448.6564501
3510	448.6426862
3511	448.6186251
3512	448.6059577
3513	448.5470847
3514	448.4923741
3515	448.4897133
3516	448.4813378
3517	448.4173124
3518	448.4139766
3519	448.3647848
3520	448.3306753
3521	448.2634239
3522	448.2554812
3523	448.2216173
3524	448.2001552
3525	448.1895964
3526	448.1845207
3527	448.1793447
3528	448.152761
3529	448.1272266
3530	448.0792218
3531	448.045026
3532	447.971133
3533	447.9620955
3534	447.9039426
3535	447.8817986
3536	447.8748765
3537	447.8584949
3538	447.8456171
3539	447.794837
3540	447.7571239
3541	447.7277079
3542	447.7097549
3543	447.6582882
3544	447.6509781
3545	447.6444919
3546	447.6402723
3547	447.6304393
3548	447.5802575
3549	447.5742469
3550	447.5644502
3551	447.5372833
3552	447.5287351
3553	447.5168043
3554	447.5107432
3555	447.5019781
3556	447.4669836
3557	447.4433137
3558	447.4327782
3559	447.4124049
3560	447.3883318
3561	447.3625674
3562	447.3517167
3563	447.3422519
3564	447.3239625
3565	447.3154091
3566	447.3046101
3567	447.2557342
3568	447.2392426
3569	447.2206401
3570	447.2167351
3571	447.2077479
3572	447.1980809
3573	447.1769329
3574	447.1340726
3575	447.1184183
3576	447.112128
3577	447.0960246
3578	447.0800541
3579	447.0651531
3580	447.0568036
3581	447.0491507
3582	447.0298696
3583	447.0070671
3584	446.986622
3585	446.959176
3586	446.9321347
3587	446.884753
3588	446.8784559
3589	446.8006701
3590	446.7899883
3591	446.7659877
3592	446.7548721
3593	446.7345218
3594	446.7148838
3595	446.6734711
3596	446.6021409
3597	446.5845875
3598	446.5583147
3599	446.5511384
3600	446.5457686
3601	446.5320006
3602	446.5189948
3603	446.5053077
3604	446.4973185
3605	446.4884791
3606	446.4129027
3607	446.407861
3608	446.3939197
3609	446.3779027
3610	446.360467
3611	446.3559307
3612	446.284328
3613	446.2048467
3614	446.1765571
3615	446.1659058
3616	446.1181086
3617	446.0968556
3618	446.0924351
3619	446.0183611
3620	445.9634956
3621	445.9350808
3622	445.9057579
3623	445.9015227
3624	445.869733
3625	445.8656628
3626	445.7889886
3627	445.7727507
3628	445.747464
3629	445.7118965
3630	445.6875429
3631	445.6830272
3632	445.6740804
3633	445.6562933
3634	445.6338556
3635	445.6141076
3636	445.6044502
3637	445.5916
3638	445.5820231
3639	445.5723276
3640	445.5641131
3641	445.5496243
3642	445.5160268
3643	445.4974596
3644	445.4878859
3645	445.4502466
3646	445.4430877
3647	445.4214807
3648	445.3920338
3649	445.381523
3650	445.3515383
3651	445.3333876
3652	445.3161068
3653	445.3029847
3654	445.2718934
3655	445.2457066
3656	445.1910493
3657	445.1733808
3658	445.1432967
3659	445.1341111
3660	445.1249641
3661	445.1156121
3662	445.0942516
3663	445.0808564
3664	445.0708734
3665	445.0666255
3666	445.0585285
3667	445.0291851
3668	445.0210493
3669	444.9943988
3670	444.9674664
3671	444.9616994
3672	444.9487673
3673	444.9370415
3674	444.8881728
3675	444.8734654
3676	444.8623851
3677	444.8206002
3678	444.807721
3679	444.8053864
3680	444.8007214
3681	444.7555239
3682	444.6926886
3683	444.6895258
3684	444.6612105
3685	444.6542267
3686	444.6278319
3687	444.6102895
3688	444.5639392
3689	444.5372847
3690	444.5189526
3691	444.5124237
3692	444.4993106
3693	444.4691789
3694	444.4623122
3695	444.3625005
3696	444.3438252
3697	444.2961901
3698	444.2919874
3699	444.2776553
3700	444.273213
3701	444.2632855
3702	444.2440741
3703	444.193902
3704	444.1521281
3705	444.0986725
3706	444.0440161
3707	443.9917189
3708	443.9546269
3709	443.9358249
3710	443.9104937
3711	443.8614901
3712	443.834931
3713	443.8207055
3714	443.7862457
3715	443.7275979
3716	443.7181386
3717	443.6545807
3718	443.647627
3719	443.6376029
3720	443.6312911
3721	443.6216684
3722	443.5384989
3723	443.5342701
3724	443.5040434
3725	443.4662866
3726	443.4610385
3727	443.4395672
3728	443.4278392
3729	443.3894033
3730	443.3805754
3731	443.3660042
3732	443.3531579
3733	443.3190073
3734	443.2768436
3735	443.2080136
3736	443.2027869
3737	443.1837104
3738	443.1383965
3739	443.1250356
3740	443.0441141
3741	443.0216219
3742	442.9871243
3743	442.9681885
3744	442.9460037
3745	442.9073456
3746	442.8862902
3747	442.8799633
3748	442.8619099
3749	442.822086
3750	442.8163621
3751	442.8009023
3752	442.7836149
3753	442.7703789
3754	442.761408
3755	442.7409209
3756	442.7228812
3757	442.6866586
3758	442.6217901
3759	442.6181384
3760	442.6088713
3761	442.588487
3762	442.5851579
3763	442.5519032
3764	442.5440088
3765	442.5307213
3766	442.5121563
3767	442.4953048
3768	442.4254885
3769	442.3724809
3770	442.2692867
3771	442.2249756
3772	442.1854381
3773	442.1674261
3774	442.1471298
3775	442.1105835
3776	442.0509695
3777	441.9844594
3778	441.9683396
3779	441.9489419
3780	441.942154
3781	441.9370496
3782	441.9033773
3783	441.8943164
3784	441.882046
3785	441.8631203
3786	441.8545636
3787	441.8479592
3788	441.8168154
3789	441.8094626
3790	441.7919399
3791	441.7626257
3792	441.7602005
3793	441.7399289
3794	441.6655456
3795	441.6290612
3796	441.6195631
3797	441.6047742
3798	441.5214874
3799	441.4768233
3800	441.4451471
3801	441.3879207
3802	441.3570371
3803	441.3456079
3804	441.3129082
3805	441.2946938
3806	441.2881839
3807	441.2812792
3808	441.2405932
3809	441.2090472
3810	441.1946466
3811	441.1565595
3812	441.1334341
3813	441.1130016
3814	441.0876849
3815	441.0741277
3816	441.0414801
3817	441.0320003
3818	441.0073142
3819	440.970385
3820	440.9143548
3821	440.9024779
3822	440.8413931
3823	440.7925589
3824	440.756178
3825	440.7115212
3826	440.6965459
3827	440.6858173
3828	440.6814498
3829	440.6614095
3830	440.6439761
3831	440.6348037
3832	440.6277222
3833	440.6214961
3834	440.6137014
3835	440.5971083
3836	440.5939008
3837	440.584546
3838	440.5535784
3839	440.5476044
3840	440.5335977
3841	440.5205548
3842	440.515007
3843	440.5006596
3844	440.4913954
3845	440.4813807
3846	440.4445924
3847	440.4418075
3848	440.3810576
3849	440.3428326
3850	440.3225214
3851	440.314265
3852	440.2989158
3853	440.2967892
3854	440.2413397
3855	440.2207012
3856	440.2036532
3857	440.1875471
3858	440.1646453
3859	440.1531374
3860	440.146999
3861	440.1396077
3862	440.1305614
3863	440.1198609
3864	440.096514
3865	440.0945723
3866	440.0828268
3867	440.054175
3868	440.0473038
3869	440.0439659
3870	439.9767311
3871	439.971703
3872	439.9645968
3873	439.954958
3874	439.9169154
3875	439.8985361
3876	439.8709292
3877	439.862465
3878	439.8379982
3879	439.8172317
3880	439.8077142
3881	439.7940278
3882	439.7856156
3883	439.7706845
3884	439.7517472
3885	439.7039934
3886	439.6940667
3887	439.6505451
3888	439.6154579
3889	439.6092574
3890	439.5999085
3891	439.5584137
3892	439.5513317
3893	439.5297974
3894	439.5166181
3895	439.5017238
3896	439.4779064
3897	439.4576069
3898	439.4471923
3899	439.4266999
3900	439.3823236
3901	439.3739678
3902	439.3331985
3903	439.3198809
3904	439.3078432
3905	439.2806474
3906	439.2324334
3907	439.2181838
3908	439.1983158
3909	439.1808062
3910	439.1780541
3911	439.1229355
3912	439.1146707
3913	439.1097274
3914	439.0843623
3915	439.0604018
3916	439.0532344
3917	439.0506339
3918	438.9970178
3919	438.9918865
3920	438.9829688
3921	438.9607574
3922	438.9294286
3923	438.9129545
3924	438.8765999
3925	438.8638612
3926	438.8556807
3927	438.8477538
3928	438.8293345
3929	438.8175171
3930	438.8095809
3931	438.8012322
3932	438.7765715
3933	438.7615508
3934	438.7498663
3935	438.7393571
3936	438.7196161
3937	438.7028351
3938	438.6945598
3939	438.6828659
3940	438.6710132
3941	438.6648414
3942	438.6580634
3943	438.6457476
3944	438.6335511
3945	438.6222745
3946	438.603696
3947	438.5663862
3948	438.5257763
3949	438.5218181
3950	438.5033779
3951	438.4769211
3952	438.4360315
3953	438.4204621
3954	438.3910045
3955	438.3621384
3956	438.3552061
3957	438.3316263
3958	438.3106155
3959	438.3075622
3960	438.3019251
3961	438.2898343
3962	438.2693466
3963	438.2626776
3964	438.2565713
3965	438.249869
3966	438.2473543
3967	438.2316961
3968	438.2154246
3969	438.1561888
3970	438.1259957
3971	438.1224061
3972	438.1162532
3973	438.1043805
3974	438.0987943
3975	438.0876602
3976	438.0709002
3977	438.065361
3978	438.0605508
3979	438.0493712
3980	438.0189756
3981	438.0135796
3982	437.9982859
3983	437.9756512
3984	437.9590096
3985	437.9298018
3986	437.9080033
3987	437.8645194
3988	437.8391243
3989	437.8020076
3990	437.7659647
3991	437.7409442
3992	437.7318126
3993	437.7248198
3994	437.707889
3995	437.6368166
3996	437.6257753
3997	437.6075728
3998	437.5974746
3999	437.5780414
4000	437.5651667
4001	437.5528642
4002	437.5054451
4003	437.5023574
4004	437.4955039
4005	437.4881733
4006	437.4820428
4007	437.4781802
4008	437.4667215
4009	437.377958
4010	437.3533601
4011	437.3419013
4012	437.2595375
4013	437.2312763
4014	437.207831
4015	437.1758182
4016	437.152255
4017	437.1328896
4018	437.1241532
4019	437.1222382
4020	437.0817937
4021	437.0500751
4022	437.0196927
4023	436.9981974
4024	436.9896685
4025	436.9740373
4026	436.9670372
4027	436.9552458
4028	436.941347
4029	436.9108663
4030	436.9015525
4031	436.8876694
4032	436.881889
4033	436.8677092
4034	436.8420175
4035	436.814478
4036	436.78346
4037	436.7739421
4038	436.7584343
4039	436.7251042
4040	436.7124677
4041	436.6978916
4042	436.6541295
4043	436.6457135
4044	436.6335182
4045	436.5685804
4046	436.564012
4047	436.5512044
4048	436.5375379
4049	436.5227033
4050	436.5092263
4051	436.5062139
4052	436.4953962
4053	436.4913308
4054	436.471508
4055	436.4592748
4056	436.4430358
4057	436.4243352
4058	436.4180987
4059	436.3446778
4060	436.3383211
4061	436.3283132
4062	436.3186526
4063	436.3100291
4064	436.2827349
4065	436.2710696
4066	436.2386668
4067	436.2175652
4068	436.1825423
4069	436.1708481
4070	436.1653439
4071	436.1432752
4072	436.1145687
4073	436.1070918
4074	436.0841937
4075	436.0772806
4076	436.0723883
4077	436.0537841
4078	436.0233799
4079	436.0189014
4080	436.002837
4081	435.9857698
4082	435.968654
4083	435.9556986
4084	435.951046
4085	435.9384641
4086	435.9334264
4087	435.906209
4088	435.9006234
4089	435.8944307
4090	435.8891885
4091	435.8789924
4092	435.8659023
4093	435.8296103
4094	435.8212307
4095	435.7985112
4096	435.7875203
4097	435.7711228
4098	435.7668875
4099	435.7614399
4100	435.753828
4101	435.6650599
4102	435.6486788
4103	435.6424201
4104	435.6287991
4105	435.6220612
4106	435.5986739
4107	435.59475
4108	435.5908563
4109	435.589138
4110	435.5503996
4111	435.5056735
4112	435.4922671
4113	435.4878443
4114	435.4675495
4115	435.4546009
4116	435.4508442
4117	435.4294904
4118	435.3967114
4119	435.388756
4120	435.3794108
4121	435.3625135
4122	435.3587463
4123	435.3263539
4124	435.3217548
4125	435.3061815
4126	435.289893
4127	435.2545428
4128	435.2402418
4129	435.2332269
4130	435.2221788
4131	435.2049217
4132	435.1888314
4133	435.1859702
4134	435.1583542
4135	435.1468206
4136	435.1259433
4137	435.1192635
4138	435.1063713
4139	435.0911243
4140	435.0815535
4141	435.0761355
4142	435.0666741
4143	435.0407907
4144	435.0267893
4145	435.0076857
4146	434.9946168
4147	434.9897851
4148	434.9740406
4149	434.9482997
4150	434.8545987
4151	434.7621745
4152	434.7526471
4153	434.7012866
4154	434.6818845
4155	434.6757656
4156	434.6637156
4157	434.6598198
4158	434.6463576
4159	434.6408139
4160	434.6302022
4161	434.6270762
4162	434.6174473
4163	434.611442
4164	434.6081309
4165	434.5485699
4166	434.5459543
4167	434.5130471
4168	434.5048694
4169	434.4860457
4170	434.4755898
4171	434.4705103
4172	434.444211
4173	434.4246863
4174	434.4187494
4175	434.4063884
4176	434.3923137
4177	434.3814963
4178	434.3740389
4179	434.3641549
4180	434.3543486
4181	434.3369015
4182	434.3105317
4183	434.2974682
4184	434.2926649
4185	434.2849904
4186	434.2830965
4187	434.2806599
4188	434.2264947
4189	434.2222269
4190	434.1560704
4191	434.0749445
4192	434.0687847
4193	434.0557544
4194	434.0426453
4195	433.9688054
4196	433.9627535
4197	433.9578543
4198	433.9265369
4199	433.9070183
4200	433.8887596
4201	433.866809
4202	433.8637105
4203	433.844574
4204	433.8345293
4205	433.8239725
4206	433.8081836
4207	433.8044847
4208	433.7715154
4209	433.7624207
4210	433.7513057
4211	433.7218187
4212	433.7077706
4213	433.6445491
4214	433.6311989
4215	433.6273669
4216	433.622167
4217	433.5919444
4218	433.5633644
4219	433.5195447
4220	433.5098144
4221	433.4962447
4222	433.4391123
4223	433.4318878
4224	433.4056995
4225	433.3992531
4226	433.3950918
4227	433.392533
4228	433.3906084
4229	433.38265
4230	433.3561793
4231	433.3227571
4232	433.3046125
4233	433.2763688
4234	433.2624882
4235	433.2552798
4236	433.2508652
4237	433.2369159
4238	433.219322
4239	433.2124056
4240	433.2064629
4241	433.1849388
4242	433.1440433
4243	433.0978864
4244	433.0929831
4245	433.0642192
4246	433.0412505
4247	433.0344091
4248	433.0179326
4249	432.969157
4250	432.9657553
4251	432.9403939
4252	432.9308614
4253	432.8981368
4254	432.8816048
4255	432.8763391
4256	432.8665817
4257	432.8633283
4258	432.8447949
4259	432.841402
4260	432.8223854
4261	432.7651931
4262	432.7580023
4263	432.7513367
4264	432.7438247
4265	432.726181
4266	432.7188305
4267	432.6528783
4268	432.6400751
4269	432.6333856
4270	432.6239303
4271	432.5940034
4272	432.5910368
4273	432.5094812
4274	432.4981827
4275	432.4869447
4276	432.4726772
4277	432.4623968
4278	432.4341397
4279	432.3994302
4280	432.3974068
4281	432.3231956
4282	432.3039764
4283	432.2967314
4284	432.2762587
4285	432.2554921
4286	432.2374943
4287	432.1342814
4288	432.1310986
4289	432.1187046
4290	432.0759625
4291	432.0672197
4292	432.0449314
4293	432.0378487
4294	432.0250063
4295	432.0097265
4296	431.9568374
4297	431.9536936
4298	431.9363457
4299	431.9307916
4300	431.9114718
4301	431.8941473
4302	431.8601645
4303	431.8509765
4304	431.8258085
4305	431.8122313
4306	431.8003846
4307	431.7893405
4308	431.7747663
4309	431.7669121
4310	431.7408358
4311	431.7360663
4312	431.7020274
4313	431.6877515
4314	431.6529601
4315	431.6292785
4316	431.608263
4317	431.5964536
4318	431.5801055
4319	431.5682368
4320	431.5634161
4321	431.534981
4322	431.5281096
4323	431.5250964
4324	431.5092532
4325	431.4909916
4326	431.4866504
4327	431.4629952
4328	431.448087
4329	431.4404653
4330	431.3873471
4331	431.3669463
4332	431.3638358
4333	431.352531
4334	431.3397021
4335	431.3139574
4336	431.2860641
4337	431.2781952
4338	431.2557564
4339	431.1984789
4340	431.1929843
4341	431.1872316
4342	431.1730248
4343	431.1632352
4344	431.1508706
4345	431.1459005
4346	431.131641
4347	431.1276941
4348	431.1217032
4349	431.1169057
4350	431.0833094
4351	431.0800813
4352	431.0718639
4353	431.0523843
4354	431.0293613
4355	430.9808109
4356	430.963428
4357	430.9279508
4358	430.8539614
4359	430.8360699
4360	430.8008317
4361	430.7812485
4362	430.7386608
4363	430.7327936
4364	430.7301968
4365	430.6750008
4366	430.6450995
4367	430.6399851
4368	430.5793244
4369	430.5444848
4370	430.537272
4371	430.5176214
4372	430.5062859
4373	430.501568
4374	430.4892293
4375	430.4832101
4376	430.4742948
4377	430.4669114
4378	430.45348
4379	430.4242961
4380	430.3987751
4381	430.390117
4382	430.3422283
4383	430.3341165
4384	430.3189811
4385	430.3114178
4386	430.291875
4387	430.2867217
4388	430.2776727
4389	430.2646139
4390	430.2467671
4391	430.2429048
4392	430.2245004
4393	430.2139203
4394	430.1757838
4395	430.1707853
4396	430.1600997
4397	430.0920974
4398	430.0699755
4399	430.0277617
4400	430.0088283
4401	429.9859
4402	429.9735761
4403	429.95209
4404	429.9353023
4405	429.9185603
4406	429.8993764
4407	429.8958102
4408	429.8860878
4409	429.8796223
4410	429.8584861
4411	429.8405863
4412	429.8346468
4413	429.824497
4414	429.8080265
4415	429.7994613
4416	429.7978751
4417	429.7721547
4418	429.7442245
4419	429.7034695
4420	429.694812
4421	429.6854591
4422	429.6748856
4423	429.6504417
4424	429.6140979
4425	429.5912292
4426	429.5349475
4427	429.5289104
4428	429.5031751
4429	429.496422
4430	429.4909738
4431	429.479741
4432	429.4673364
4433	429.457006
4434	429.446251
4435	429.4420552
4436	429.4314222
4437	429.4262789
4438	429.4128925
4439	429.3912515
4440	429.3870623
4441	429.3810563
4442	429.357538
4443	429.3416449
4444	429.3075839
4445	429.2862189
4446	429.246752
4447	429.2293633
4448	429.2158642
4449	429.2082681
4450	429.1679842
4451	429.1569445
4452	429.1375888
4453	429.1107053
4454	429.0975586
4455	429.0549131
4456	429.0479392
4457	429.0421537
4458	428.9984048
4459	428.993521
4460	428.9619267
4461	428.9483671
4462	428.9454512
4463	428.891627
4464	428.8577012
4465	428.8317604
4466	428.8295338
4467	428.8074052
4468	428.7902557
4469	428.7793581
4470	428.7703068
4471	428.7635633
4472	428.7514657
4473	428.7461739
4474	428.7298024
4475	428.7210801
4476	428.7044234
4477	428.6932101
4478	428.6864499
4479	428.6791787
4480	428.6710176
4481	428.6648441
4482	428.6542781
4483	428.6256812
4484	428.6000881
4485	428.5955987
4486	428.5877028
4487	428.5449876
4488	428.5356444
4489	428.5260499
4490	428.5115713
4491	428.4907098
4492	428.4824705
4493	428.4789929
4494	428.4703447
4495	428.4666219
4496	428.4525401
4497	428.4483093
4498	428.4445683
4499	428.4341379
